scenario,workload,policy,quantization_scheme,prefetch_enabled,accesses,miss_count,eviction_count,avg_latency_ms,overall_hit_rate,bytes_moved,demand_bytes_moved,prefetch_bytes_moved,prefetch_requests,useful_prefetches,wasted_prefetches,prefetch_usefulness,tier_hit_rate,peak_footprint_bytes
small_fp16_prefetch,chat_continuation,lru,fp16,True,256,17,2,0.32308964843750043,0.93359375,77460,77460,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.93359375}","{""tier0_gpu_fast"": 61464, ""tier1_gpu_overflow"": 7998, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 4220}"
small_fp16_prefetch,chat_continuation,windowed_recency,fp16,True,256,17,2,0.32308964843750043,0.93359375,77460,77460,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.93359375}","{""tier0_gpu_fast"": 61464, ""tier1_gpu_overflow"": 7998, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 4220}"
small_fp16_prefetch,chat_continuation,heavy_hitter,fp16,True,256,17,2,0.32308964843750043,0.93359375,77460,77460,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.93359375}","{""tier0_gpu_fast"": 61464, ""tier1_gpu_overflow"": 7998, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 4220}"
small_fp16_prefetch,chat_continuation,cost_aware,fp16,True,256,17,2,0.32308964843750043,0.93359375,77460,77460,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.93359375}","{""tier0_gpu_fast"": 61464, ""tier1_gpu_overflow"": 7998, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 4220}"
small_fp16_prefetch,chat_continuation,predictive,fp16,True,256,17,2,0.32308964843750043,0.93359375,77460,77460,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.93359375}","{""tier0_gpu_fast"": 61464, ""tier1_gpu_overflow"": 7998, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 4220}"
small_fp16_prefetch,chat_continuation,regret_aware,fp16,True,256,17,2,0.32308964843750043,0.93359375,77460,77460,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.93359375}","{""tier0_gpu_fast"": 61464, ""tier1_gpu_overflow"": 7998, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 4220}"
small_fp16_prefetch,rag_burst,lru,fp16,True,320,212,243,1.425326562499997,0.3375,2098894,2098894,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.3375, ""tier1_gpu_overflow"": 0.403125, ""tier2_host_ram"": 0.04375}","{""tier0_gpu_fast"": 60628, ""tier1_gpu_overflow"": 125272, ""tier2_host_ram"": 138168, ""tier3_nvme_like"": 4728}"
small_fp16_prefetch,rag_burst,windowed_recency,fp16,True,320,198,229,1.4090148437499965,0.38125,1968504,1968504,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.38125, ""tier1_gpu_overflow"": 0.359375, ""tier2_host_ram"": 0.04375}","{""tier0_gpu_fast"": 63998, ""tier1_gpu_overflow"": 125128, ""tier2_host_ram"": 138168, ""tier3_nvme_like"": 4728}"
small_fp16_prefetch,rag_burst,heavy_hitter,fp16,True,320,159,191,1.369141406249997,0.503125,1611732,1611732,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.503125, ""tier1_gpu_overflow"": 0.234375, ""tier2_host_ram"": 0.046875}","{""tier0_gpu_fast"": 60416, ""tier1_gpu_overflow"": 124638, ""tier2_host_ram"": 137602, ""tier3_nvme_like"": 4728}"
small_fp16_prefetch,rag_burst,cost_aware,fp16,True,320,158,190,1.367998749999997,0.50625,1602706,1602706,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.50625, ""tier1_gpu_overflow"": 0.23125, ""tier2_host_ram"": 0.046875}","{""tier0_gpu_fast"": 60416, ""tier1_gpu_overflow"": 124614, ""tier2_host_ram"": 137602, ""tier3_nvme_like"": 4728}"
small_fp16_prefetch,rag_burst,predictive,fp16,True,320,159,202,1.382627343749997,0.503125,1713424,1662692,50732,11,1,10,0.09090909090909091,"{""tier0_gpu_fast"": 0.503125, ""tier1_gpu_overflow"": 0.234375, ""tier2_host_ram"": 0.046875}","{""tier0_gpu_fast"": 60416, ""tier1_gpu_overflow"": 124692, ""tier2_host_ram"": 137734, ""tier3_nvme_like"": 4728}"
small_fp16_prefetch,rag_burst,regret_aware,fp16,True,320,152,184,1.3609970312499966,0.525,1546396,1546396,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.525, ""tier1_gpu_overflow"": 0.2125, ""tier2_host_ram"": 0.046875}","{""tier0_gpu_fast"": 60418, ""tier1_gpu_overflow"": 124556, ""tier2_host_ram"": 137674, ""tier3_nvme_like"": 4728}"
small_fp16_prefetch,periodic_reuse,lru,fp16,True,320,9,0,0.14788437500000304,0.971875,36846,36846,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.971875}","{""tier0_gpu_fast"": 36846, ""tier1_gpu_overflow"": 0, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 4188}"
small_fp16_prefetch,periodic_reuse,windowed_recency,fp16,True,320,9,0,0.14788437500000304,0.971875,36846,36846,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.971875}","{""tier0_gpu_fast"": 36846, ""tier1_gpu_overflow"": 0, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 4188}"
small_fp16_prefetch,periodic_reuse,heavy_hitter,fp16,True,320,9,0,0.14788437500000304,0.971875,36846,36846,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.971875}","{""tier0_gpu_fast"": 36846, ""tier1_gpu_overflow"": 0, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 4188}"
small_fp16_prefetch,periodic_reuse,cost_aware,fp16,True,320,9,0,0.14788437500000304,0.971875,36846,36846,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.971875}","{""tier0_gpu_fast"": 36846, ""tier1_gpu_overflow"": 0, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 4188}"
small_fp16_prefetch,periodic_reuse,predictive,fp16,True,320,9,0,0.14788437500000304,0.971875,36846,36846,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.971875}","{""tier0_gpu_fast"": 36846, ""tier1_gpu_overflow"": 0, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 4188}"
small_fp16_prefetch,periodic_reuse,regret_aware,fp16,True,320,9,0,0.14788437500000304,0.971875,36846,36846,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.971875}","{""tier0_gpu_fast"": 36846, ""tier1_gpu_overflow"": 0, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 4188}"
small_fp16_prefetch,long_tail_mix,lru,fp16,True,400,144,145,0.8259716249999995,0.64,1188046,1188046,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.64, ""tier1_gpu_overflow"": 0.2075, ""tier2_host_ram"": 0.005}","{""tier0_gpu_fast"": 61948, ""tier1_gpu_overflow"": 127616, ""tier2_host_ram"": 57648, ""tier3_nvme_like"": 4224}"
small_fp16_prefetch,long_tail_mix,windowed_recency,fp16,True,400,134,135,0.8173326249999993,0.665,1105822,1105822,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.665, ""tier1_gpu_overflow"": 0.1825, ""tier2_host_ram"": 0.005}","{""tier0_gpu_fast"": 61948, ""tier1_gpu_overflow"": 127616, ""tier2_host_ram"": 57648, ""tier3_nvme_like"": 4224}"
small_fp16_prefetch,long_tail_mix,heavy_hitter,fp16,True,400,83,84,0.773210125,0.7925,685254,685254,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.7925, ""tier1_gpu_overflow"": 0.055, ""tier2_host_ram"": 0.005}","{""tier0_gpu_fast"": 61848, ""tier1_gpu_overflow"": 127466, ""tier2_host_ram"": 57700, ""tier3_nvme_like"": 4224}"
small_fp16_prefetch,long_tail_mix,cost_aware,fp16,True,400,83,84,0.77325075,0.7925,685384,685384,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.7925, ""tier1_gpu_overflow"": 0.055, ""tier2_host_ram"": 0.005}","{""tier0_gpu_fast"": 61848, ""tier1_gpu_overflow"": 127466, ""tier2_host_ram"": 57830, ""tier3_nvme_like"": 4224}"
small_fp16_prefetch,long_tail_mix,predictive,fp16,True,400,83,84,0.7732069999999999,0.7925,685244,685244,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.7925, ""tier1_gpu_overflow"": 0.055, ""tier2_host_ram"": 0.005}","{""tier0_gpu_fast"": 61848, ""tier1_gpu_overflow"": 127466, ""tier2_host_ram"": 57690, ""tier3_nvme_like"": 4224}"
small_fp16_prefetch,long_tail_mix,regret_aware,fp16,True,400,83,84,0.773192875,0.7925,684978,684978,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.7925, ""tier1_gpu_overflow"": 0.055, ""tier2_host_ram"": 0.005}","{""tier0_gpu_fast"": 61858, ""tier1_gpu_overflow"": 127374, ""tier2_host_ram"": 57700, ""tier3_nvme_like"": 4224}"
small_fp16_prefetch,prefetch_friendly,lru,fp16,True,240,240,419,2.5754233333333323,0.0,2699078,2699078,0,0,0,0,0.0,"{""tier2_host_ram"": 0.8}","{""tier0_gpu_fast"": 61822, ""tier1_gpu_overflow"": 127384, ""tier2_host_ram"": 12546, ""tier3_nvme_like"": 4224}"
small_fp16_prefetch,prefetch_friendly,windowed_recency,fp16,True,240,240,419,2.5754233333333323,0.0,2699078,2699078,0,0,0,0,0.0,"{""tier2_host_ram"": 0.8}","{""tier0_gpu_fast"": 61822, ""tier1_gpu_overflow"": 127384, ""tier2_host_ram"": 12546, ""tier3_nvme_like"": 4224}"
small_fp16_prefetch,prefetch_friendly,heavy_hitter,fp16,True,240,240,419,2.5754233333333323,0.0,2699078,2699078,0,0,0,0,0.0,"{""tier2_host_ram"": 0.8}","{""tier0_gpu_fast"": 61822, ""tier1_gpu_overflow"": 127384, ""tier2_host_ram"": 12546, ""tier3_nvme_like"": 4224}"
small_fp16_prefetch,prefetch_friendly,cost_aware,fp16,True,240,240,337,2.009715833333333,0.0,2369622,2369622,0,0,0,0,0.0,"{""tier1_gpu_overflow"": 0.3416666666666667, ""tier2_host_ram"": 0.4583333333333333}","{""tier0_gpu_fast"": 61702, ""tier1_gpu_overflow"": 127436, ""tier2_host_ram"": 12634, ""tier3_nvme_like"": 4224}"
small_fp16_prefetch,prefetch_friendly,predictive,fp16,True,240,97,421,2.595751249999989,0.5958333333333333,2711186,2121344,589842,144,143,1,0.9930555555555556,"{""tier0_gpu_fast"": 0.5958333333333333, ""tier2_host_ram"": 0.20416666666666666}","{""tier0_gpu_fast"": 61822, ""tier1_gpu_overflow"": 127384, ""tier2_host_ram"": 12546, ""tier3_nvme_like"": 4224}"
small_fp16_prefetch,prefetch_friendly,regret_aware,fp16,True,240,240,419,2.5754233333333323,0.0,2699078,2699078,0,0,0,0,0.0,"{""tier2_host_ram"": 0.8}","{""tier0_gpu_fast"": 61822, ""tier1_gpu_overflow"": 127384, ""tier2_host_ram"": 12546, ""tier3_nvme_like"": 4224}"
small_fp16_prefetch,adversarial_burst,lru,fp16,True,320,318,458,2.380193593749998,0.006249999999999978,3271108,3271108,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.00625, ""tier1_gpu_overflow"": 0.371875, ""tier2_host_ram"": 0.325}","{""tier0_gpu_fast"": 63842, ""tier1_gpu_overflow"": 127094, ""tier2_host_ram"": 215972, ""tier3_nvme_like"": 4350}"
small_fp16_prefetch,adversarial_burst,windowed_recency,fp16,True,320,318,458,2.380193593749998,0.006249999999999978,3271108,3271108,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.00625, ""tier1_gpu_overflow"": 0.371875, ""tier2_host_ram"": 0.325}","{""tier0_gpu_fast"": 63842, ""tier1_gpu_overflow"": 127094, ""tier2_host_ram"": 215972, ""tier3_nvme_like"": 4350}"
small_fp16_prefetch,adversarial_burst,heavy_hitter,fp16,True,320,285,428,2.3605145312499998,0.109375,3006304,3006304,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.109375, ""tier1_gpu_overflow"": 0.259375, ""tier2_host_ram"": 0.334375}","{""tier0_gpu_fast"": 63642, ""tier1_gpu_overflow"": 127008, ""tier2_host_ram"": 215640, ""tier3_nvme_like"": 4350}"
small_fp16_prefetch,adversarial_burst,cost_aware,fp16,True,320,284,427,2.359657968749999,0.11250000000000004,2998636,2998636,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.1125, ""tier1_gpu_overflow"": 0.25625, ""tier2_host_ram"": 0.334375}","{""tier0_gpu_fast"": 63642, ""tier1_gpu_overflow"": 127082, ""tier2_host_ram"": 215714, ""tier3_nvme_like"": 4350}"
small_fp16_prefetch,adversarial_burst,predictive,fp16,True,320,285,453,2.4035006249999986,0.109375,3200726,3111784,88942,21,1,20,0.047619047619047616,"{""tier0_gpu_fast"": 0.109375, ""tier1_gpu_overflow"": 0.259375, ""tier2_host_ram"": 0.334375}","{""tier0_gpu_fast"": 63664, ""tier1_gpu_overflow"": 127008, ""tier2_host_ram"": 219666, ""tier3_nvme_like"": 4350}"
small_fp16_prefetch,adversarial_burst,regret_aware,fp16,True,320,274,413,2.3271957812500004,0.14375000000000004,2896560,2896560,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.14375, ""tier1_gpu_overflow"": 0.2375, ""tier2_host_ram"": 0.321875}","{""tier0_gpu_fast"": 63654, ""tier1_gpu_overflow"": 127008, ""tier2_host_ram"": 215490, ""tier3_nvme_like"": 4350}"
small_fp16_prefetch,mixed_locality,lru,fp16,True,360,194,302,2.023241111111107,0.46111111111111114,2155752,2155752,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.46111111111111114, ""tier1_gpu_overflow"": 0.08055555555555556, ""tier2_host_ram"": 0.1527777777777778}","{""tier0_gpu_fast"": 61534, ""tier1_gpu_overflow"": 127034, ""tier2_host_ram"": 296126, ""tier3_nvme_like"": 4478}"
small_fp16_prefetch,mixed_locality,windowed_recency,fp16,True,360,193,301,2.0222949999999953,0.4638888888888889,2147728,2147728,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.4638888888888889, ""tier1_gpu_overflow"": 0.07777777777777778, ""tier2_host_ram"": 0.1527777777777778}","{""tier0_gpu_fast"": 61534, ""tier1_gpu_overflow"": 127034, ""tier2_host_ram"": 296126, ""tier3_nvme_like"": 4478}"
small_fp16_prefetch,mixed_locality,heavy_hitter,fp16,True,360,210,284,1.8763219444444397,0.41666666666666663,2149348,2149348,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.4166666666666667, ""tier1_gpu_overflow"": 0.21944444444444444, ""tier2_host_ram"": 0.058333333333333334}","{""tier0_gpu_fast"": 61036, ""tier1_gpu_overflow"": 126486, ""tier2_host_ram"": 296132, ""tier3_nvme_like"": 4478}"
small_fp16_prefetch,mixed_locality,cost_aware,fp16,True,360,209,283,1.8754174999999953,0.4194444444444444,2140996,2140996,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.41944444444444445, ""tier1_gpu_overflow"": 0.21666666666666667, ""tier2_host_ram"": 0.058333333333333334}","{""tier0_gpu_fast"": 61010, ""tier1_gpu_overflow"": 126418, ""tier2_host_ram"": 296536, ""tier3_nvme_like"": 4478}"
small_fp16_prefetch,mixed_locality,predictive,fp16,True,360,212,317,1.9108449999999957,0.4111111111111111,2436880,2301718,135162,31,1,30,0.03225806451612903,"{""tier0_gpu_fast"": 0.4111111111111111, ""tier1_gpu_overflow"": 0.225, ""tier2_host_ram"": 0.058333333333333334}","{""tier0_gpu_fast"": 61036, ""tier1_gpu_overflow"": 126486, ""tier2_host_ram"": 296130, ""tier3_nvme_like"": 4478}"
small_fp16_prefetch,mixed_locality,regret_aware,fp16,True,360,213,287,1.8792630555555507,0.4083333333333333,2174420,2174420,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.4083333333333333, ""tier1_gpu_overflow"": 0.22777777777777777, ""tier2_host_ram"": 0.058333333333333334}","{""tier0_gpu_fast"": 61048, ""tier1_gpu_overflow"": 126552, ""tier2_host_ram"": 296132, ""tier3_nvme_like"": 4478}"
small_fp16_no_prefetch,chat_continuation,lru,fp16,False,256,17,2,0.32308964843750043,0.93359375,77460,77460,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.93359375}","{""tier0_gpu_fast"": 61464, ""tier1_gpu_overflow"": 7998, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 4220}"
small_fp16_no_prefetch,chat_continuation,windowed_recency,fp16,False,256,17,2,0.32308964843750043,0.93359375,77460,77460,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.93359375}","{""tier0_gpu_fast"": 61464, ""tier1_gpu_overflow"": 7998, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 4220}"
small_fp16_no_prefetch,chat_continuation,heavy_hitter,fp16,False,256,17,2,0.32308964843750043,0.93359375,77460,77460,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.93359375}","{""tier0_gpu_fast"": 61464, ""tier1_gpu_overflow"": 7998, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 4220}"
small_fp16_no_prefetch,chat_continuation,cost_aware,fp16,False,256,17,2,0.32308964843750043,0.93359375,77460,77460,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.93359375}","{""tier0_gpu_fast"": 61464, ""tier1_gpu_overflow"": 7998, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 4220}"
small_fp16_no_prefetch,chat_continuation,predictive,fp16,False,256,17,2,0.32308964843750043,0.93359375,77460,77460,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.93359375}","{""tier0_gpu_fast"": 61464, ""tier1_gpu_overflow"": 7998, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 4220}"
small_fp16_no_prefetch,chat_continuation,regret_aware,fp16,False,256,17,2,0.32308964843750043,0.93359375,77460,77460,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.93359375}","{""tier0_gpu_fast"": 61464, ""tier1_gpu_overflow"": 7998, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 4220}"
small_fp16_no_prefetch,rag_burst,lru,fp16,False,320,212,243,1.425326562499997,0.3375,2098894,2098894,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.3375, ""tier1_gpu_overflow"": 0.403125, ""tier2_host_ram"": 0.04375}","{""tier0_gpu_fast"": 60628, ""tier1_gpu_overflow"": 125272, ""tier2_host_ram"": 138168, ""tier3_nvme_like"": 4728}"
small_fp16_no_prefetch,rag_burst,windowed_recency,fp16,False,320,198,229,1.4090148437499965,0.38125,1968504,1968504,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.38125, ""tier1_gpu_overflow"": 0.359375, ""tier2_host_ram"": 0.04375}","{""tier0_gpu_fast"": 63998, ""tier1_gpu_overflow"": 125128, ""tier2_host_ram"": 138168, ""tier3_nvme_like"": 4728}"
small_fp16_no_prefetch,rag_burst,heavy_hitter,fp16,False,320,159,191,1.369141406249997,0.503125,1611732,1611732,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.503125, ""tier1_gpu_overflow"": 0.234375, ""tier2_host_ram"": 0.046875}","{""tier0_gpu_fast"": 60416, ""tier1_gpu_overflow"": 124638, ""tier2_host_ram"": 137602, ""tier3_nvme_like"": 4728}"
small_fp16_no_prefetch,rag_burst,cost_aware,fp16,False,320,158,190,1.367998749999997,0.50625,1602706,1602706,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.50625, ""tier1_gpu_overflow"": 0.23125, ""tier2_host_ram"": 0.046875}","{""tier0_gpu_fast"": 60416, ""tier1_gpu_overflow"": 124614, ""tier2_host_ram"": 137602, ""tier3_nvme_like"": 4728}"
small_fp16_no_prefetch,rag_burst,predictive,fp16,False,320,159,191,1.369192968749997,0.503125,1611864,1611864,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.503125, ""tier1_gpu_overflow"": 0.234375, ""tier2_host_ram"": 0.046875}","{""tier0_gpu_fast"": 60416, ""tier1_gpu_overflow"": 124692, ""tier2_host_ram"": 137734, ""tier3_nvme_like"": 4728}"
small_fp16_no_prefetch,rag_burst,regret_aware,fp16,False,320,152,184,1.3609970312499966,0.525,1546396,1546396,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.525, ""tier1_gpu_overflow"": 0.2125, ""tier2_host_ram"": 0.046875}","{""tier0_gpu_fast"": 60418, ""tier1_gpu_overflow"": 124556, ""tier2_host_ram"": 137674, ""tier3_nvme_like"": 4728}"
small_fp16_no_prefetch,periodic_reuse,lru,fp16,False,320,9,0,0.14788437500000304,0.971875,36846,36846,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.971875}","{""tier0_gpu_fast"": 36846, ""tier1_gpu_overflow"": 0, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 4188}"
small_fp16_no_prefetch,periodic_reuse,windowed_recency,fp16,False,320,9,0,0.14788437500000304,0.971875,36846,36846,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.971875}","{""tier0_gpu_fast"": 36846, ""tier1_gpu_overflow"": 0, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 4188}"
small_fp16_no_prefetch,periodic_reuse,heavy_hitter,fp16,False,320,9,0,0.14788437500000304,0.971875,36846,36846,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.971875}","{""tier0_gpu_fast"": 36846, ""tier1_gpu_overflow"": 0, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 4188}"
small_fp16_no_prefetch,periodic_reuse,cost_aware,fp16,False,320,9,0,0.14788437500000304,0.971875,36846,36846,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.971875}","{""tier0_gpu_fast"": 36846, ""tier1_gpu_overflow"": 0, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 4188}"
small_fp16_no_prefetch,periodic_reuse,predictive,fp16,False,320,9,0,0.14788437500000304,0.971875,36846,36846,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.971875}","{""tier0_gpu_fast"": 36846, ""tier1_gpu_overflow"": 0, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 4188}"
small_fp16_no_prefetch,periodic_reuse,regret_aware,fp16,False,320,9,0,0.14788437500000304,0.971875,36846,36846,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.971875}","{""tier0_gpu_fast"": 36846, ""tier1_gpu_overflow"": 0, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 4188}"
small_fp16_no_prefetch,long_tail_mix,lru,fp16,False,400,144,145,0.8259716249999995,0.64,1188046,1188046,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.64, ""tier1_gpu_overflow"": 0.2075, ""tier2_host_ram"": 0.005}","{""tier0_gpu_fast"": 61948, ""tier1_gpu_overflow"": 127616, ""tier2_host_ram"": 57648, ""tier3_nvme_like"": 4224}"
small_fp16_no_prefetch,long_tail_mix,windowed_recency,fp16,False,400,134,135,0.8173326249999993,0.665,1105822,1105822,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.665, ""tier1_gpu_overflow"": 0.1825, ""tier2_host_ram"": 0.005}","{""tier0_gpu_fast"": 61948, ""tier1_gpu_overflow"": 127616, ""tier2_host_ram"": 57648, ""tier3_nvme_like"": 4224}"
small_fp16_no_prefetch,long_tail_mix,heavy_hitter,fp16,False,400,83,84,0.773210125,0.7925,685254,685254,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.7925, ""tier1_gpu_overflow"": 0.055, ""tier2_host_ram"": 0.005}","{""tier0_gpu_fast"": 61848, ""tier1_gpu_overflow"": 127466, ""tier2_host_ram"": 57700, ""tier3_nvme_like"": 4224}"
small_fp16_no_prefetch,long_tail_mix,cost_aware,fp16,False,400,83,84,0.77325075,0.7925,685384,685384,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.7925, ""tier1_gpu_overflow"": 0.055, ""tier2_host_ram"": 0.005}","{""tier0_gpu_fast"": 61848, ""tier1_gpu_overflow"": 127466, ""tier2_host_ram"": 57830, ""tier3_nvme_like"": 4224}"
small_fp16_no_prefetch,long_tail_mix,predictive,fp16,False,400,83,84,0.7732069999999999,0.7925,685244,685244,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.7925, ""tier1_gpu_overflow"": 0.055, ""tier2_host_ram"": 0.005}","{""tier0_gpu_fast"": 61848, ""tier1_gpu_overflow"": 127466, ""tier2_host_ram"": 57690, ""tier3_nvme_like"": 4224}"
small_fp16_no_prefetch,long_tail_mix,regret_aware,fp16,False,400,83,84,0.773192875,0.7925,684978,684978,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.7925, ""tier1_gpu_overflow"": 0.055, ""tier2_host_ram"": 0.005}","{""tier0_gpu_fast"": 61858, ""tier1_gpu_overflow"": 127374, ""tier2_host_ram"": 57700, ""tier3_nvme_like"": 4224}"
small_fp16_no_prefetch,prefetch_friendly,lru,fp16,False,240,240,419,2.5754233333333323,0.0,2699078,2699078,0,0,0,0,0.0,"{""tier2_host_ram"": 0.8}","{""tier0_gpu_fast"": 61822, ""tier1_gpu_overflow"": 127384, ""tier2_host_ram"": 12546, ""tier3_nvme_like"": 4224}"
small_fp16_no_prefetch,prefetch_friendly,windowed_recency,fp16,False,240,240,419,2.5754233333333323,0.0,2699078,2699078,0,0,0,0,0.0,"{""tier2_host_ram"": 0.8}","{""tier0_gpu_fast"": 61822, ""tier1_gpu_overflow"": 127384, ""tier2_host_ram"": 12546, ""tier3_nvme_like"": 4224}"
small_fp16_no_prefetch,prefetch_friendly,heavy_hitter,fp16,False,240,240,419,2.5754233333333323,0.0,2699078,2699078,0,0,0,0,0.0,"{""tier2_host_ram"": 0.8}","{""tier0_gpu_fast"": 61822, ""tier1_gpu_overflow"": 127384, ""tier2_host_ram"": 12546, ""tier3_nvme_like"": 4224}"
