scenario,workload,policy,quantization_scheme,prefetch_enabled,accesses,miss_count,eviction_count,avg_latency_ms,overall_hit_rate,bytes_moved,demand_bytes_moved,prefetch_bytes_moved,prefetch_requests,useful_prefetches,wasted_prefetches,prefetch_usefulness,tier_hit_rate,peak_footprint_bytes
base_fp8_prefetch,periodic_reuse,predictive,fp8,True,320,9,0,0.1290984375000011,0.971875,18423,18423,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.971875}","{""tier0_gpu_fast"": 18423, ""tier1_gpu_overflow"": 0, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 2094}"
base_fp8_prefetch,periodic_reuse,regret_aware,fp8,True,320,9,0,0.1290984375000011,0.971875,18423,18423,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.971875}","{""tier0_gpu_fast"": 18423, ""tier1_gpu_overflow"": 0, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 2094}"
base_fp8_prefetch,long_tail_mix,lru,fp8,True,400,59,0,0.550232500000001,0.8525,121186,121186,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.8525}","{""tier0_gpu_fast"": 121186, ""tier1_gpu_overflow"": 0, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 2112}"
base_fp8_prefetch,long_tail_mix,windowed_recency,fp8,True,400,59,0,0.550232500000001,0.8525,121186,121186,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.8525}","{""tier0_gpu_fast"": 121186, ""tier1_gpu_overflow"": 0, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 2112}"
base_fp8_prefetch,long_tail_mix,heavy_hitter,fp8,True,400,59,0,0.550232500000001,0.8525,121186,121186,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.8525}","{""tier0_gpu_fast"": 121186, ""tier1_gpu_overflow"": 0, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 2112}"
base_fp8_prefetch,long_tail_mix,cost_aware,fp8,True,400,59,0,0.550232500000001,0.8525,121186,121186,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.8525}","{""tier0_gpu_fast"": 121186, ""tier1_gpu_overflow"": 0, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 2112}"
base_fp8_prefetch,long_tail_mix,predictive,fp8,True,400,59,0,0.550232500000001,0.8525,121186,121186,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.8525}","{""tier0_gpu_fast"": 121186, ""tier1_gpu_overflow"": 0, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 2112}"
base_fp8_prefetch,long_tail_mix,regret_aware,fp8,True,400,59,0,0.550232500000001,0.8525,121186,121186,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.8525}","{""tier0_gpu_fast"": 121186, ""tier1_gpu_overflow"": 0, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 2112}"
base_fp8_prefetch,prefetch_friendly,lru,fp8,True,240,48,0,0.7348062500000009,0.8,98307,98307,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.8}","{""tier0_gpu_fast"": 98307, ""tier1_gpu_overflow"": 0, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 2112}"
base_fp8_prefetch,prefetch_friendly,windowed_recency,fp8,True,240,48,0,0.7348062500000009,0.8,98307,98307,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.8}","{""tier0_gpu_fast"": 98307, ""tier1_gpu_overflow"": 0, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 2112}"
base_fp8_prefetch,prefetch_friendly,heavy_hitter,fp8,True,240,48,0,0.7348062500000009,0.8,98307,98307,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.8}","{""tier0_gpu_fast"": 98307, ""tier1_gpu_overflow"": 0, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 2112}"
base_fp8_prefetch,prefetch_friendly,cost_aware,fp8,True,240,48,0,0.7348062500000009,0.8,98307,98307,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.8}","{""tier0_gpu_fast"": 98307, ""tier1_gpu_overflow"": 0, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 2112}"
base_fp8_prefetch,prefetch_friendly,predictive,fp8,True,240,48,0,0.7348062500000009,0.8,98307,98307,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.8}","{""tier0_gpu_fast"": 98307, ""tier1_gpu_overflow"": 0, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 2112}"
base_fp8_prefetch,prefetch_friendly,regret_aware,fp8,True,240,48,0,0.7348062500000009,0.8,98307,98307,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.8}","{""tier0_gpu_fast"": 98307, ""tier1_gpu_overflow"": 0, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 2112}"
base_fp8_prefetch,adversarial_burst,lru,fp8,True,320,162,102,1.1543572656249903,0.49375,557256,557256,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.49375, ""tier1_gpu_overflow"": 0.209375}","{""tier0_gpu_fast"": 126766, ""tier1_gpu_overflow"": 76274, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 2175}"
base_fp8_prefetch,adversarial_burst,windowed_recency,fp8,True,320,162,102,1.1543572656249903,0.49375,557256,557256,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.49375, ""tier1_gpu_overflow"": 0.209375}","{""tier0_gpu_fast"": 126766, ""tier1_gpu_overflow"": 76274, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 2175}"
base_fp8_prefetch,adversarial_burst,heavy_hitter,fp8,True,320,165,105,1.1567548437499897,0.484375,569945,569945,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.484375, ""tier1_gpu_overflow"": 0.21875}","{""tier0_gpu_fast"": 126766, ""tier1_gpu_overflow"": 76121, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 2175}"
base_fp8_prefetch,adversarial_burst,cost_aware,fp8,True,320,163,103,1.1551739062499897,0.490625,561709,561709,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.490625, ""tier1_gpu_overflow"": 0.2125}","{""tier0_gpu_fast"": 126766, ""tier1_gpu_overflow"": 76121, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 2175}"
base_fp8_prefetch,adversarial_burst,predictive,fp8,True,320,161,102,1.1544453124999898,0.49687499999999996,557183,555107,2076,1,0,1,0.0,"{""tier0_gpu_fast"": 0.496875, ""tier1_gpu_overflow"": 0.20625}","{""tier0_gpu_fast"": 126766, ""tier1_gpu_overflow"": 76131, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 2175}"
base_fp8_prefetch,adversarial_burst,regret_aware,fp8,True,320,165,105,1.1567309374999901,0.484375,569639,569639,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.484375, ""tier1_gpu_overflow"": 0.21875}","{""tier0_gpu_fast"": 126766, ""tier1_gpu_overflow"": 76042, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 2175}"
base_fp8_prefetch,mixed_locality,lru,fp8,True,360,147,89,1.173435347222213,0.5916666666666667,512761,512761,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.5916666666666667, ""tier1_gpu_overflow"": 0.10277777777777777}","{""tier0_gpu_fast"": 127981, ""tier1_gpu_overflow"": 115425, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 2239}"
base_fp8_prefetch,mixed_locality,windowed_recency,fp8,True,360,147,89,1.173435347222213,0.5916666666666667,512761,512761,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.5916666666666667, ""tier1_gpu_overflow"": 0.10277777777777777}","{""tier0_gpu_fast"": 127981, ""tier1_gpu_overflow"": 115425, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 2239}"
base_fp8_prefetch,mixed_locality,heavy_hitter,fp8,True,360,130,72,1.1612627777777678,0.6388888888888888,439476,439476,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.6388888888888888, ""tier1_gpu_overflow"": 0.05555555555555555}","{""tier0_gpu_fast"": 127982, ""tier1_gpu_overflow"": 115342, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 2239}"
base_fp8_prefetch,mixed_locality,cost_aware,fp8,True,360,130,72,1.1612705555555456,0.6388888888888888,439588,439588,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.6388888888888888, ""tier1_gpu_overflow"": 0.05555555555555555}","{""tier0_gpu_fast"": 127999, ""tier1_gpu_overflow"": 115570, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 2239}"
base_fp8_prefetch,mixed_locality,predictive,fp8,True,360,130,72,1.1612586111111012,0.6388888888888888,439416,439416,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.6388888888888888, ""tier1_gpu_overflow"": 0.05555555555555555}","{""tier0_gpu_fast"": 127982, ""tier1_gpu_overflow"": 115376, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 2239}"
base_fp8_prefetch,mixed_locality,regret_aware,fp8,True,360,130,72,1.1612627777777678,0.6388888888888888,439476,439476,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.6388888888888888, ""tier1_gpu_overflow"": 0.05555555555555555}","{""tier0_gpu_fast"": 127982, ""tier1_gpu_overflow"": 115342, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 2239}"
constrained_fp16_prefetch,chat_continuation,lru,fp16,True,256,35,28,0.35294453125000036,0.86328125,256774,256774,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.86328125, ""tier1_gpu_overflow"": 0.0703125}","{""tier0_gpu_fast"": 28894, ""tier1_gpu_overflow"": 44972, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 4220}"
constrained_fp16_prefetch,chat_continuation,windowed_recency,fp16,True,256,41,34,0.3611408203125004,0.83984375,307104,307104,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.83984375, ""tier1_gpu_overflow"": 0.09375}","{""tier0_gpu_fast"": 28836, ""tier1_gpu_overflow"": 44786, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 4220}"
constrained_fp16_prefetch,chat_continuation,heavy_hitter,fp16,True,256,73,66,0.4046087890625014,0.71484375,573016,573016,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.71484375, ""tier1_gpu_overflow"": 0.21875}","{""tier0_gpu_fast"": 28690, ""tier1_gpu_overflow"": 45026, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 4220}"
constrained_fp16_prefetch,chat_continuation,cost_aware,fp16,True,256,73,66,0.4046087890625014,0.71484375,573016,573016,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.71484375, ""tier1_gpu_overflow"": 0.21875}","{""tier0_gpu_fast"": 28690, ""tier1_gpu_overflow"": 45026, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 4220}"
constrained_fp16_prefetch,chat_continuation,predictive,fp16,True,256,79,110,0.4669923828125023,0.69140625,935024,778736,156288,38,5,33,0.13157894736842105,"{""tier0_gpu_fast"": 0.69140625, ""tier1_gpu_overflow"": 0.2421875}","{""tier0_gpu_fast"": 28690, ""tier1_gpu_overflow"": 45026, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 4220}"
constrained_fp16_prefetch,chat_continuation,regret_aware,fp16,True,256,55,48,0.3802132812500008,0.78515625,424006,424006,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.78515625, ""tier1_gpu_overflow"": 0.1484375}","{""tier0_gpu_fast"": 28804, ""tier1_gpu_overflow"": 44888, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 4220}"
constrained_fp16_prefetch,rag_burst,lru,fp16,True,320,259,391,1.9598539062499956,0.19062500000000004,3000364,3000364,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.190625, ""tier1_gpu_overflow"": 0.31875, ""tier2_host_ram"": 0.275}","{""tier0_gpu_fast"": 31992, ""tier1_gpu_overflow"": 60568, ""tier2_host_ram"": 235150, ""tier3_nvme_like"": 4728}"
constrained_fp16_prefetch,rag_burst,windowed_recency,fp16,True,320,242,373,1.9417620312499952,0.24375000000000002,2836564,2836564,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.24375, ""tier1_gpu_overflow"": 0.2625, ""tier2_host_ram"": 0.278125}","{""tier0_gpu_fast"": 31998, ""tier1_gpu_overflow"": 60496, ""tier2_host_ram"": 230422, ""tier3_nvme_like"": 4728}"
constrained_fp16_prefetch,rag_burst,heavy_hitter,fp16,True,320,238,332,1.7222571874999946,0.25625,2625390,2625390,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.25625, ""tier1_gpu_overflow"": 0.371875, ""tier2_host_ram"": 0.15625}","{""tier0_gpu_fast"": 28202, ""tier1_gpu_overflow"": 63996, ""tier2_host_ram"": 234448, ""tier3_nvme_like"": 4728}"
constrained_fp16_prefetch,rag_burst,cost_aware,fp16,True,320,242,337,1.7326368749999954,0.24375000000000002,2668074,2668074,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.24375, ""tier1_gpu_overflow"": 0.38125, ""tier2_host_ram"": 0.159375}","{""tier0_gpu_fast"": 28070, ""tier1_gpu_overflow"": 63986, ""tier2_host_ram"": 234448, ""tier3_nvme_like"": 4728}"
constrained_fp16_prefetch,rag_burst,predictive,fp16,True,320,238,406,1.8127646874999925,0.25625,3310286,2967826,342460,74,2,72,0.02702702702702703,"{""tier0_gpu_fast"": 0.25625, ""tier1_gpu_overflow"": 0.371875, ""tier2_host_ram"": 0.15625}","{""tier0_gpu_fast"": 28202, ""tier1_gpu_overflow"": 63996, ""tier2_host_ram"": 234448, ""tier3_nvme_like"": 4728}"
constrained_fp16_prefetch,rag_burst,regret_aware,fp16,True,320,243,334,1.718954062499995,0.24062499999999998,2659126,2659126,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.240625, ""tier1_gpu_overflow"": 0.390625, ""tier2_host_ram"": 0.153125}","{""tier0_gpu_fast"": 31996, ""tier1_gpu_overflow"": 63984, ""tier2_host_ram"": 229932, ""tier3_nvme_like"": 4728}"
constrained_fp16_prefetch,periodic_reuse,lru,fp16,True,320,320,313,0.48403765624999984,0.0,2591608,2591608,0,0,0,0,0.0,"{""tier1_gpu_overflow"": 0.971875}","{""tier0_gpu_fast"": 28722, ""tier1_gpu_overflow"": 12398, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 4188}"
constrained_fp16_prefetch,periodic_reuse,windowed_recency,fp16,True,320,320,313,0.48403765624999984,0.0,2591608,2591608,0,0,0,0,0.0,"{""tier1_gpu_overflow"": 0.971875}","{""tier0_gpu_fast"": 28722, ""tier1_gpu_overflow"": 12398, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 4188}"
constrained_fp16_prefetch,periodic_reuse,heavy_hitter,fp16,True,320,320,313,0.48403765624999984,0.0,2591608,2591608,0,0,0,0,0.0,"{""tier1_gpu_overflow"": 0.971875}","{""tier0_gpu_fast"": 28722, ""tier1_gpu_overflow"": 12398, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 4188}"
constrained_fp16_prefetch,periodic_reuse,cost_aware,fp16,True,320,285,278,0.4464717187499997,0.109375,2306764,2306764,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.109375, ""tier1_gpu_overflow"": 0.8625}","{""tier0_gpu_fast"": 28722, ""tier1_gpu_overflow"": 12398, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 4188}"
constrained_fp16_prefetch,periodic_reuse,predictive,fp16,True,320,19,314,0.5039865625000012,0.940625,2599754,1363316,1236438,302,301,1,0.9966887417218543,"{""tier0_gpu_fast"": 0.940625, ""tier1_gpu_overflow"": 0.03125}","{""tier0_gpu_fast"": 28722, ""tier1_gpu_overflow"": 12398, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 4188}"
constrained_fp16_prefetch,periodic_reuse,regret_aware,fp16,True,320,320,313,0.48403765624999984,0.0,2591608,2591608,0,0,0,0,0.0,"{""tier1_gpu_overflow"": 0.971875}","{""tier0_gpu_fast"": 28722, ""tier1_gpu_overflow"": 12398, ""tier2_host_ram"": 0, ""tier3_nvme_like"": 4188}"
constrained_fp16_prefetch,long_tail_mix,lru,fp16,True,400,263,319,1.0857463749999992,0.3425,2389810,2389810,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.3425, ""tier1_gpu_overflow"": 0.445, ""tier2_host_ram"": 0.065}","{""tier0_gpu_fast"": 29136, ""tier1_gpu_overflow"": 62116, ""tier2_host_ram"": 156032, ""tier3_nvme_like"": 4224}"
constrained_fp16_prefetch,long_tail_mix,windowed_recency,fp16,True,400,234,290,1.0607846249999984,0.41500000000000004,2152822,2152822,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.415, ""tier1_gpu_overflow"": 0.3725, ""tier2_host_ram"": 0.065}","{""tier0_gpu_fast"": 29120, ""tier1_gpu_overflow"": 62036, ""tier2_host_ram"": 156032, ""tier3_nvme_like"": 4224}"
constrained_fp16_prefetch,long_tail_mix,heavy_hitter,fp16,True,400,223,270,1.011973124999999,0.4425,2031262,2031262,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.4425, ""tier1_gpu_overflow"": 0.37, ""tier2_host_ram"": 0.04}","{""tier0_gpu_fast"": 28942, ""tier1_gpu_overflow"": 62116, ""tier2_host_ram"": 156158, ""tier3_nvme_like"": 4224}"
constrained_fp16_prefetch,long_tail_mix,cost_aware,fp16,True,400,218,265,1.0076988749999989,0.45499999999999996,1990874,1990874,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.455, ""tier1_gpu_overflow"": 0.3575, ""tier2_host_ram"": 0.04}","{""tier0_gpu_fast"": 28942, ""tier1_gpu_overflow"": 62116, ""tier2_host_ram"": 156158, ""tier3_nvme_like"": 4224}"
constrained_fp16_prefetch,long_tail_mix,predictive,fp16,True,400,224,409,1.1396389999999998,0.43999999999999995,3185116,2611880,573236,138,8,130,0.057971014492753624,"{""tier0_gpu_fast"": 0.44, ""tier1_gpu_overflow"": 0.3725, ""tier2_host_ram"": 0.04}","{""tier0_gpu_fast"": 28942, ""tier1_gpu_overflow"": 62116, ""tier2_host_ram"": 156158, ""tier3_nvme_like"": 4224}"
constrained_fp16_prefetch,long_tail_mix,regret_aware,fp16,True,400,218,264,1.005178999999998,0.45499999999999996,1984004,1984004,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.455, ""tier1_gpu_overflow"": 0.3575, ""tier2_host_ram"": 0.04}","{""tier0_gpu_fast"": 28916, ""tier1_gpu_overflow"": 62116, ""tier2_host_ram"": 155894, ""tier3_nvme_like"": 4224}"
constrained_fp16_prefetch,prefetch_friendly,lru,fp16,True,240,240,451,2.6736270833333315,0.0,2829930,2829930,0,0,0,0,0.0,"{""tier2_host_ram"": 0.8}","{""tier0_gpu_fast"": 29114, ""tier1_gpu_overflow"": 61822, ""tier2_host_ram"": 110988, ""tier3_nvme_like"": 4224}"
constrained_fp16_prefetch,prefetch_friendly,windowed_recency,fp16,True,240,240,451,2.6736270833333315,0.0,2829930,2829930,0,0,0,0,0.0,"{""tier2_host_ram"": 0.8}","{""tier0_gpu_fast"": 29114, ""tier1_gpu_overflow"": 61822, ""tier2_host_ram"": 110988, ""tier3_nvme_like"": 4224}"
constrained_fp16_prefetch,prefetch_friendly,heavy_hitter,fp16,True,240,240,451,2.6736270833333315,0.0,2829930,2829930,0,0,0,0,0.0,"{""tier2_host_ram"": 0.8}","{""tier0_gpu_fast"": 29114, ""tier1_gpu_overflow"": 61822, ""tier2_host_ram"": 110988, ""tier3_nvme_like"": 4224}"
constrained_fp16_prefetch,prefetch_friendly,cost_aware,fp16,True,240,240,451,2.674155833333332,0.0,2831342,2831342,0,0,0,0,0.0,"{""tier2_host_ram"": 0.8}","{""tier0_gpu_fast"": 28948, ""tier1_gpu_overflow"": 61782, ""tier2_host_ram"": 111346, ""tier3_nvme_like"": 4224}"
constrained_fp16_prefetch,prefetch_friendly,predictive,fp16,True,240,97,453,2.6939047916666543,0.5958333333333333,2841932,2252090,589842,144,143,1,0.9930555555555556,"{""tier0_gpu_fast"": 0.5958333333333333, ""tier2_host_ram"": 0.20416666666666666}","{""tier0_gpu_fast"": 29114, ""tier1_gpu_overflow"": 61822, ""tier2_host_ram"": 110988, ""tier3_nvme_like"": 4224}"
constrained_fp16_prefetch,prefetch_friendly,regret_aware,fp16,True,240,240,451,2.6736270833333315,0.0,2829930,2829930,0,0,0,0,0.0,"{""tier2_host_ram"": 0.8}","{""tier0_gpu_fast"": 29114, ""tier1_gpu_overflow"": 61822, ""tier2_host_ram"": 110988, ""tier3_nvme_like"": 4224}"
constrained_fp16_prefetch,adversarial_burst,lru,fp16,True,320,320,632,3.6635503124999937,0.0,4014140,4014140,0,0,0,0,0.0,"{""tier1_gpu_overflow"": 0.03125, ""tier2_host_ram"": 0.621875, ""tier3_nvme_like"": 0.05}","{""tier0_gpu_fast"": 29916, ""tier1_gpu_overflow"": 63842, ""tier2_host_ram"": 249290, ""tier3_nvme_like"": 63658}"
constrained_fp16_prefetch,adversarial_burst,windowed_recency,fp16,True,320,320,632,3.6635503124999937,0.0,4014140,4014140,0,0,0,0,0.0,"{""tier1_gpu_overflow"": 0.03125, ""tier2_host_ram"": 0.621875, ""tier3_nvme_like"": 0.05}","{""tier0_gpu_fast"": 29926, ""tier1_gpu_overflow"": 63842, ""tier2_host_ram"": 249290, ""tier3_nvme_like"": 63658}"
constrained_fp16_prefetch,adversarial_burst,heavy_hitter,fp16,True,320,300,572,3.4084546874999972,0.0625,3677018,3677018,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.0625, ""tier1_gpu_overflow"": 0.090625, ""tier2_host_ram"": 0.503125, ""tier3_nvme_like"": 0.046875}","{""tier0_gpu_fast"": 29874, ""tier1_gpu_overflow"": 63702, ""tier2_host_ram"": 249260, ""tier3_nvme_like"": 63472}"
constrained_fp16_prefetch,adversarial_burst,cost_aware,fp16,True,320,302,575,3.4160639062499976,0.05625000000000002,3698728,3698728,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.05625, ""tier1_gpu_overflow"": 0.09375, ""tier2_host_ram"": 0.50625, ""tier3_nvme_like"": 0.046875}","{""tier0_gpu_fast"": 29760, ""tier1_gpu_overflow"": 63670, ""tier2_host_ram"": 249298, ""tier3_nvme_like"": 63472}"
constrained_fp16_prefetch,adversarial_burst,predictive,fp16,True,320,298,621,3.572677499999995,0.06874999999999998,4024416,3876410,148006,35,2,33,0.05714285714285714,"{""tier0_gpu_fast"": 0.06875, ""tier1_gpu_overflow"": 0.084375, ""tier2_host_ram"": 0.496875, ""tier3_nvme_like"": 0.053125}","{""tier0_gpu_fast"": 29874, ""tier1_gpu_overflow"": 63702, ""tier2_host_ram"": 249056, ""tier3_nvme_like"": 63632}"
constrained_fp16_prefetch,adversarial_burst,regret_aware,fp16,True,320,299,563,3.3645779687499995,0.06562500000000004,3634306,3634306,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.065625, ""tier1_gpu_overflow"": 0.1125, ""tier2_host_ram"": 0.478125, ""tier3_nvme_like"": 0.046875}","{""tier0_gpu_fast"": 29796, ""tier1_gpu_overflow"": 63764, ""tier2_host_ram"": 248996, ""tier3_nvme_like"": 63460}"
constrained_fp16_prefetch,mixed_locality,lru,fp16,True,360,253,457,3.0919520833333327,0.2972222222222223,3084210,3084210,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.2972222222222222, ""tier1_gpu_overflow"": 0.20555555555555555, ""tier2_host_ram"": 0.1361111111111111, ""tier3_nvme_like"": 0.05555555555555555}","{""tier0_gpu_fast"": 30954, ""tier1_gpu_overflow"": 61534, ""tier2_host_ram"": 248650, ""tier3_nvme_like"": 144308}"
constrained_fp16_prefetch,mixed_locality,windowed_recency,fp16,True,360,248,452,3.0871716666666655,0.3111111111111111,3042940,3042940,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.3111111111111111, ""tier1_gpu_overflow"": 0.19166666666666668, ""tier2_host_ram"": 0.1361111111111111, ""tier3_nvme_like"": 0.05555555555555555}","{""tier0_gpu_fast"": 30934, ""tier1_gpu_overflow"": 61618, ""tier2_host_ram"": 248650, ""tier3_nvme_like"": 144308}"
constrained_fp16_prefetch,mixed_locality,heavy_hitter,fp16,True,360,274,472,3.058784305555552,0.23888888888888893,3244040,3244040,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.2388888888888889, ""tier1_gpu_overflow"": 0.275, ""tier2_host_ram"": 0.12777777777777777, ""tier3_nvme_like"": 0.05277777777777778}","{""tier0_gpu_fast"": 30532, ""tier1_gpu_overflow"": 61088, ""tier2_host_ram"": 248520, ""tier3_nvme_like"": 144286}"
constrained_fp16_prefetch,mixed_locality,cost_aware,fp16,True,360,274,472,3.0588169444444406,0.23888888888888893,3244510,3244510,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.2388888888888889, ""tier1_gpu_overflow"": 0.275, ""tier2_host_ram"": 0.12777777777777777, ""tier3_nvme_like"": 0.05277777777777778}","{""tier0_gpu_fast"": 30532, ""tier1_gpu_overflow"": 61202, ""tier2_host_ram"": 248428, ""tier3_nvme_like"": 144712}"
constrained_fp16_prefetch,mixed_locality,predictive,fp16,True,360,274,555,3.2149206944444453,0.23888888888888893,3887498,3605086,282412,65,3,62,0.046153846153846156,"{""tier0_gpu_fast"": 0.2388888888888889, ""tier1_gpu_overflow"": 0.2638888888888889, ""tier2_host_ram"": 0.1388888888888889, ""tier3_nvme_like"": 0.05277777777777778}","{""tier0_gpu_fast"": 30532, ""tier1_gpu_overflow"": 61154, ""tier2_host_ram"": 248532, ""tier3_nvme_like"": 144286}"
constrained_fp16_prefetch,mixed_locality,regret_aware,fp16,True,360,260,459,3.0549098611111094,0.2777777777777778,3124986,3124986,0,0,0,0,0.0,"{""tier0_gpu_fast"": 0.2777777777777778, ""tier1_gpu_overflow"": 0.2388888888888889, ""tier2_host_ram"": 0.125, ""tier3_nvme_like"": 0.05277777777777778}","{""tier0_gpu_fast"": 30776, ""tier1_gpu_overflow"": 61194, ""tier2_host_ram"": 248334, ""tier3_nvme_like"": 144286}"
